Number,Word,Rating
4286,government,1

4287,bonds,3

4288,debt,1

4289,instrument,6

4290,contingent,8

4291,convertibles,3

4292,cocos,2

4293,ownership,1

4294,still-troubled,2

4295,shaken,7

4296,terrible,3

4297,overwhelming,19

4298,shock,1

4299,amongst,2

4300,broad,2

4301,intelligence,5

4302,convicted,9

4303,lockerbie,2

4304,released,2

4305,compassionate,15

4306,diagnosed,11

4307,prostate,7

4308,insisted,4

4309,innocent,2

4310,villa,1

4311,surrounded,4

4312,posh,7

4313,neighborhood,2

4314,bedridden,19

4315,cane,1

4316,hung,1

4317,ruling,1

4318,transitional,1

4319,deteriorated,20

4320,complications,7

4321,insisted,1

4322,government,3

4323,detain,14

4324,surveillance,15

4325,craft,1

4326,shoal,13

4327,north-western,1

4328,province,5

4329,zambales,1

4330,disputing,9

4331,ownership,2

4332,shoal,9

4333,spratly,2

4334,surveillance,8

4335,sighted,3

4336,vessels,6

4337,anchored,7

4338,lagoon,10

4339,prompting,7

4340,military,1

4341,deploy,8

4342,warship,1

4343,acquired,9

4344,warship,1

4345,boarded,1

4346,vessels,4

4347,inspection,2

4348,illegally,3

4349,coral,2

4350,clams,3

4351,separately,2

4352,estate,1

4353,holder,1

4354,boost,6

4355,financial,1

4356,confidence,3

4357,bond,1

4358,yield,9

4359,announcement,6

4360,holdings,3

4361,repossessed,16

4362,asset,2

4363,management,1

4364,conference,3

4365,government,1

4366,toxic,6

4367,assets,3

4368,compulsory,17

4369,receiving,1

4370,euros,1

4371,separate,2

4372,rescues,3

4373,enacted,12

4374,estimated,2

4375,anniversary,6

4376,winds,1

4377,grateful,7

4378,sacrifice,14

4379,debate,4

4380,raged,17

4381,commander,1

4382,landed,2

4383,unannounced,13

4384,agreement,2

4385,outlines,11

4386,partnership,3

4387,combat,3

4388,mission,2

4389,muted,19

4390,partisan,14

4391,exchanges,4

4392,campaign,11

4393,assault,12

4394,suicide,4

4395,burqas,10

4396,struck,3

4397,detonating,17

4398,clashing,11

4399,interior,4

4400,ministry,4

4401,including,1

4402,ministry,2

4403,suicide,2

4404,complex,8

4405,blew,4

4406,mangled,20

4407,vehicles,1

4408,destroyed,2

4409,blew,2

4410,ministry,1

4411,spokesman,7

4412,wounded,3

4413,admitted,3

4414,spokesman,4

4415,afp,1

4416,militants,7

4417,continue,1

4418,foreign,1

4419,nearly,1

4420,taliban,1

4421,rulers,2

4422,ousted,17

4423,overthrown,15

4424,u.s.-backed,1

4425,harboring,20

4426,militants,6

4427,credit,1

4428,compounds,9

4429,westerners,1

4430,reaction,1

4431,message,1

4432,instead,1

4433,strategic,9

4434,partnership,1

4435,rebuild,2

4436,spokesman,3

4437,reuters,2

4438,undisclosed,12

4439,ambassador,2

4440,involvement,8

4441,network,2

4442,waziristan,1

4443,blames,3

4444,high-profile,7

4445,ruled,2

4446,lcc,1

4447,dire,13

4448,military,1

4449,aiming,2

4450,mortars,14

4451,artillery,12

4452,violence,2

4453,conflict,3

4454,confined,11

4455,neighboring,2

4456,wounded,2

4457,ongoing,1

4458,violence,1

4459,pits,9

4460,sunni,1

4461,stronghold,11

4462,hostile,10

4463,regime,4

4464,alawite,1

4465,clashes,2

4466,ignited,20

4467,government,1

4468,accuses,6

4469,operative,10

4470,al-qaeda-inspired,1

4471,deny,2

4472,accusation,15

4473,rebels,3

4474,refugees,6

4475,shelter,1

4476,militants,8

4477,detonated,16

4478,fortified,20

4479,compound,3

4480,foreigners,1

4481,taliban,1

4482,militants,7

4483,exchanged,5

4484,gunfire,1

4485,situation,2

4486,incident,6

4487,explosion,6

4488,shortly,1

4489,invoking,11

4490,dawn,2

4491,strategic,8

4492,agreement,1

4493,underscores,20

4494,difficulties,2

4495,increasingly,4

4496,potential,8

4497,fallout,6

4498,insurgency,19

4499,high-profile,2

4500,observatory,19

4501,spokeswoman,10

4502,investigators,4

4503,attendance,4

4504,appealing,10

4505,suspiciously,16

4506,suspicion,11

4507,interviewed,2

4508,detectives,5

4509,google,1

4510,authorities,3

4511,approved,1

4512,acquisition,19

4513,brings,1

4514,announced,2

4515,regulatory,6

4516,approvals,1

4517,describe,1

4518,nature,3

4519,goog,1

4520,approval,2

4521,regulators,11

4522,holdings,1

4523,hurdle,14

4524,boosts,8

4525,patents,4

4526,portfolio,9

4527,competition,4

4528,jurisdictions,19

4529,"jurisdictions,",1

4530,statement,2

4531,confirming,2

4532,transaction,6

4533,approved,1

4534,imminently,20

4535,co-founder,1

4536,executive,1

4537,compete,2

4538,clout,16

4539,software,1

4540,expands,1

4541,hardware,3

4542,smartphone,1

4543,trove,10

4544,patents,4

4545,devices,2

4546,disputes,8

4547,competitors,6

4548,toll,4

4549,declined,4

4550,observers,7

4551,risen,2

4552,succeed,1

4553,entirety,12

4554,observatory,6

4555,civilians,3

4556,nationwide,4

4557,rebels,3

4558,regime,9

4559,activists,4

4560,government,2

4561,rebellious,19

4562,damascus,1

4563,suburbs,6

4564,shells,9

4565,douma,1

4566,government,2

4567,raiding,8

4568,activists,3

4569,observatory,1

4570,suburbs,8

4571,east,1

4572,rebel,4

4573,commander,3

4574,activist,1

4575,independently,3

4576,verified,3

4577,government,1

4578,bars,8

4579,media,1

4580,compound,6

4581,pact,3

4582,vulnerable,17

4583,resilient,10

4584,insurgency,9

4585,claimed,1

4586,responsibility,2

4587,insurgents,13

4588,disguised,11

4589,outskirts,14

4590,gurkha,1

4591,passers-by,1

4592,wounding,2

4593,taliban,1

4594,response,1

4595,strategic,6

4596,partnership,1

4597,deal,1

4598,pact,2

4599,foreign,1

4600,insurgency,9

4601,offensive,4

4602,renewed,5

4603,despite,3

4604,clamp-down,12

4605,shells,9

4606,hitting,2

4607,rate,1

4608,rastan,1

4609,destroyed,3

4610,rebel,3

4611,rastan,1

4612,declined,9

4613,reuters,2

4614,satellite,6

4615,fsa,1

4616,commander,1

4617,battling,5

4618,elite,11

4619,intelligence,4

4620,observatory,5

4621,dawn,4

4622,rebels,4

4623,destroyed,1

4624,armored,10

4625,personnel,3

4626,seized,15

4627,capturing,2

4628,uprising,13

4629,militarized,14

4630,rebels,1

4631,crackdown,18

4632,sought,10

4633,portray,16

4634,withdrawal,11

4635,unalloyed,19

4636,achievement,1

4637,reduced,4

4638,considered,3

4639,critical,5

4640,raid,1

4641,laden,9

4642,symbolism,19

4643,historic,2

4644,political,2

4645,terrorist,1

4646,incubated,20

4647,suggested,5

4648,launched,6

4649,operation,5

4650,prevailing,20

4651,afghan,1

4652,perfection,6

4653,afghanistan,1

4654,afghans,1

4655,crocker,1

4656,withdrawal,7

4657,backers,5

4658,wake,1

4659,withdrawal,2

4660,unleashed,17

4661,vicious,14

4662,taliban,1

4663,arose,7

4664,fortified,19

4665,guesthouse,1

4666,announcing,4

4667,annual,1

4668,defiance,19

4669,burqas,7

4670,detonated,12

4671,suicide,1

4672,clashed,6

4673,complex,2

4674,guesthouses,3

4675,officials,2

4676,dismissed,6

4677,allegations,20

4678,corruption,13

4679,warship,1

4680,standoff,15

4681,surveillance,17

4682,disputed,9

4683,situation,1

4684,developed,1

4685,surveillance,7

4686,patrol,2

4687,face-off,11

4688,shoal,1

4689,seeking,1

4690,diplomatic,10

4691,ambassador,1

4692,received,1

4693,refuge,12

4694,lagoon,9

4695,escape,2

4696,foul,2

4697,gunboat,2

4698,harass,15

4699,monetary,8

4700,commission,1

4701,confidence,6

4702,determination,11

4703,fiscal,12

4704,targets,1

4705,restoring,6

4706,growth,1

4707,tackle,9

4708,fiscal,9

4709,financial,1

4710,challenges,1

4711,determination,2

4712,announced,1

4713,reforms,5

4714,particularly,2

4715,aimed,1

4716,saddled,20

4717,approved,1

4718,measures,3

4719,aside,1

4720,cushion,4

4721,separate,1

4722,assets,7

4723,recession,20

4724,unable,1

4725,mortgages,20

4726,after-effects,13

4727,resident,3

4728,fault,1

4729,bought,1

4730,mortgages,7

4731,afford,7

4732,politicians,3

4733,lending,6

4734,decisions,1

4735,economy,4

4736,shrinking,5

4737,eurozone,9

4738,developments,4

4739,amid,10

4740,confirming,3

4741,eurozone,5

4742,shrink,3

4743,workforce,8

4744,prediction,12

4745,recession,12

4746,allegations,20

4747,fraud,2

4748,fired,1

4749,opposition,5

4750,crushed,2

4751,pleas,9

4752,ignored,2

4753,kremlin-dominated,6

4754,announcing,2

4755,opposition,4

4756,rally,2

4757,demonstrations,11

4758,associated,1

4759,rally,2

4760,protest,1

4761,rallies,4

4762,clashes,5

4763,detained,20

4764,scary,8

4765,anti-putin,1

4766,demonstrators,10

4767,preliminary,14

4768,patrolling,14

4769,helicopters,2

4770,roam,2

4771,amid,8

4772,scandal-hit,8

4773,struggle,3

4774,majority,2

4775,assembly,2

4776,minister,1

4777,visited,1

4778,shock,1

4779,appealed,17

4780,media,3

4781,respect,1

4782,privacy,2

4783,shocked,2

4784,traumatised,20

4785,offered,1

4786,wider,1

4787,community,1

4788,appeal,5

4789,media,1

4790,privacy,3

4791,seek,2

4792,terms,1

4793,tragedy,14

4794,outgoing,3

4795,ambassadoe,13

4796,diplomats,16

4797,embassy,8

4798,protesters,9

4799,midst,13

4800,campaign,7

4801,touted,16

4802,noting,1

4803,operation,3

4804,launched,5

4805,tide,1

4806,talibans,1

4807,momentum,17

4808,security,1

4809,devastated,20

4810,al-qaidas,1

4811,violence,2

4812,erupted,18

4813,departure,3

4814,stark,9

4815,difficult,1

4816,secure,1

4817,foreign,1

4818,troops,1

4819,combat,4

4820,decade,9

4821,commit,6

4822,specific,2

4823,funding,2

4824,levels,1

4825,afghanistan,1

4826,meant,1

4827,signal,1

4828,foes,9

4829,despite,6

4830,intends,8

4831,ensure,6

4832,afghanistan,1

4833,revert,11

4834,haven,13

4835,terror,1

4836,al-qaeda,2

4837,allied,5

4838,maimed,20

4839,afghans,1

4840,afghanistans,1

4841,deeply,1

4842,uncertain,6

4843,barack,1

4844,audience,4

4845,herald,18

4846,era,3

4847,relationship,2

4848,authorities,10

4849,identified,5

4850,identified,6

4851,pebbles,1

4852,lieutenant,9

4853,conference,5

4854,authorities,2

4855,neighbor,1

4856,reported,1

4857,heard,1

4858,knock,2

4859,authorities,10

4860,identified,2

4861,appear,4

4862,lieutenant,3

4863,describe,4

4864,injuries,4

4865,moments,2

4866,neighbor,1

4867,emerged,19

4868,goodyear,1

4869,previously,2

4870,responded,3

4871,domestic,4

4872,disturbance,10

4873,involving,1

4874,authorities,7

4875,motive,14

4876,foreign,2

4877,ambassador,6

4878,resolve,4

4879,diplomatically,12

4880,stand-off,15

4881,involving,1

4882,warship,1

4883,surveillance,11

4884,vessels,3

4885,disputed,7

4886,ambassador,3

4887,keqing,1

4888,reaffirmed,18

4889,shoal,2

4890,territory,4

4891,despite,2

4892,impasse,20

4893,seek,1

4894,diplomatic,4

4895,issue,1

4896,stand,2

4897,acquire,16

4898,deal,1

4899,spokesperson,10

4900,afp,1

4901,acquire,5

4902,patents,9

4903,purchase,1

4904,strengthening,10

4905,patent,1

4906,portfolio,5

4907,dominance,14

4908,booming,8

4909,smartphone,1

4910,increasingly,1

4911,lawsuits,3

4912,infringement,20

4913,patented,5

4914,technology,1

4915,involved,1

4916,patent,5

4917,waged,10

4918,continents,2

4919,announcing,1

4920,acquisition,18

4921,executive,1

4922,enable,2

4923,anti-competitive,9

4924,fla,1

4925,reported,1

4926,briefly,7

4927,retreating,18

4928,followed,1

4929,swat,3

4930,dispatched,19

4931,jazlin,1

4932,sheriff,1

4933,sheriffs,1

4934,deputies,5

4935,appeared,1

4936,self-inflicted,20

4937,gunshot,1

4938,apparently,9

4939,neighbor,1

4940,cremated,20

4941,neighbor,2

4942,asleep,1

4943,fla,1

4944,reported,1

4945,domestic,1

4946,disturbance,3

4947,capital,6

4948,raised,2

4949,government,1

4950,charged,3

4951,government,1

4952,obliged,20

4953,euros,1

4954,shield,13

4955,decision,1

4956,restore,6

4957,confidence,3

4958,credibility,20

4959,financial,2

4960,nationalized,11

4961,downgraded,17

4962,majority,1

4963,decided,1

4964,appoint,2

4965,auditors,12

4966,valuing,7

4967,real-estate,2

4968,portfolios,15

4969,president,1

4970,flew,2

4971,long-awaited,10

4972,compact,8

4973,signing,1

4974,addressed,4

4975,specially,1

4976,arranged,6

4977,television,1

4978,fellow,1

4979,bagram,1

4980,decade,9

4981,predawn,17

4982,horizon,12

4983,backdrop,15

4984,armored,11

4985,message,1

4986,praise,1

4987,fought,1

4988,odd,1

4989,fit,1

4990,appeal,5

4991,optimism,18

4992,self-interest,11

4993,flared,18

4994,tripoli,1

4995,wounded,2

4996,security,1

4997,afp,1

4998,eurozones,5

4999,economy,2

5000,deficit,16

5001,commission,5

5002,despite,2

5003,forecast,11

5004,slight,1

5005,forecasts,1

5006,eurozone,1

5007,powerhouse,7

5008,recovery,1

5009,recession,19

5010,commissioner,3

5011,confident,3

5012,tackle,7

5013,immediate,1

5014,fiscal,16

5015,financial,2

5016,challenges,1

5017,determination,8

5018,particular,1

5019,reign,7

5020,termed,1

5021,excessive,5

5022,taliban,1

5023,struck,1

5024,targeting,3

5025,foreigners,1

5026,compound,1

5027,militants,5

5028,disguised,12

5029,assault,6

5030,protesters,10

5031,broke,1

5032,embassy,5

5033,dumping,11

5034,documents,3

5035,demonstrations,13

5036,protesters,2

5037,sledge,5

5038,bare,4

5039,tear,2

5040,embassys,1

5041,guarding,1

5042,shattered,13

5043,embassy,2

5044,civilians,3

5045,embassy,1

5046,confronted,16

5047,mob,7

5048,ambassador,5

5049,replaced,1

5050,ambassador,5

5051,farewell,9

5052,representative,6

5053,effort,2

5054,isolate,12

5055,internationally,3

5056,foreign,1

5057,ministers,1

5058,sanctions,13

5059,repression,16

5060,dissidents,20

5061,statement,1

5062,issued,1

5063,adopted,3

5064,sanctions,7

5065,regime,8

5066,diplomat,4

5067,confirmed,3

5068,ministers,1

5069,impose,5

5070,assets,1

5071,freeze,1

5072,visa,1

5073,funding,2

5074,regime,5

5075,syria-linked,2

5076,violence,2

5077,spilled,8

5078,border,1

5079,clashes,5

5080,gunbattles,2

5081,erupted,14

5082,loyal,2

5083,supportive,6

5084,opposition,2

5085,ministers,1

5086,assets,5

5087,freeze,5

5088,visa,1

5089,ban,2

5090,believed,1

5091,funding,2

5092,regime,12

5093,violence,2

5094,appalling,20

5095,regime,3

5096,casualties,11

5097,clashes,3

5098,pummeled,20

5099,activists,1

5100,observatory,2

5101,received,2

5102,preliminary,12

5103,armored,9

5104,personnel,3

5105,carriers,1

5106,destroyed,1

5107,reportedly,1

5108,barrage,18

5109,roughly,1

5110,mortar,4

5111,shells,2

5112,struck,2

5113,random,4

5114,regimes,1

5115,coordination,2

5116,opposition,3

5117,focus,3

5118,profile,1

5119,assaults,12

5120,coordinated,12

5121,capital,1

5122,flak,20

5123,overnight,2

5124,observers,4

5125,faith,2

5126,situation,2

5127,concern,3

5128,agreement,1

5129,salient,17

5130,assurance,14

5131,abandon,9

5132,international,1

5133,soviet,1

5134,regional,1

5135,independent,5

5136,monitor,5

5137,comply,17

5138,deal,1

5139,approval,3

5140,according,1

5141,fell,1

5142,trading,1

5143,shares,4

5144,mobility,2

5145,unchanged,4

5146,stock,1

5147,graduating,9

5148,techcrunch,2

5149,advertising,2

5150,announced,3

5151,intentions,9

5152,acquire,15

5153,hardware,2

5154,manufacturer,4

5155,deal,1

5156,blessing,13

5157,victim,8

5158,chest,1

5159,lone,4

5160,gunman,2

5161,approached,4

5162,pub,6

5163,injured,2

5164,prison,1

5165,treated,1

5166,life-threatening,18

5167,saloon,3

5168,technically,4

5169,examined,4

5170,garda,2

5171,ballyfermot,1

5172,terrace,1

5173,government,1

5174,diplomatically,13

5175,resolve,3

5176,standoff,14

5177,involving,3

5178,warship,1

5179,surveillance,11

5180,vessels,2

5181,disputed,10

5182,confrontation,19

5183,attended,1

5184,services,1

5185,absent,4

5186,tragedy,18

5187,community,3

5188,shooting,2

5189,incident,1

5190,remains,1

5191,critical,9

5192,suspicion,16

5193,custody,6

5194,assisting,3

5195,inquiries,9

5196,suspicion,7

5197,assisting,2

5198,offender,8

5199,unconditionally,15

5200,defectors,20

5201,rastan,4

5202,authorities,4

5203,uprising,17

5204,opposition,5

5205,activists,4

5206,sanctions,10
